tx_id,timestamp,segment,day_type,items
1,2026-01-14T09:14:00,lunch,weekend,"Fries, Sisig Rice, Soda, Sundae"
2,2026-01-09T01:15:00,lunch,weekday,"Burger, Coffee, Nuggets"
3,2026-01-01T06:39:00,dinner,weekday,"Burger, Fries, Water"
4,2026-01-14T23:00:00,morning,weekend,Soda
5,2026-01-09T12:08:00,dinner,weekend,Soda
6,2026-01-13T11:00:00,lunch,weekday,"Chicken Rice, Iced Tea, Lumpia, Sundae"
7,2026-01-13T23:26:00,morning,weekday,"Chicken Rice, Coffee, Nuggets, Sundae"
8,2026-01-01T04:23:00,dinner,weekday,"Nuggets, Spaghetti"
9,2026-01-05T06:00:00,morning,weekday,"Burger, Lumpia, Sundae, Water"
10,2026-01-02T01:20:00,lunch,weekday,"Burger, Fries, Iced Tea"
11,2026-01-04T02:19:00,lunch,weekday,"Cheese Stick, Chicken Rice, Soda, Sundae"
12,2026-01-04T21:23:00,lunch,weekday,"Coffee, Donut"
13,2026-01-09T10:05:00,lunch,weekday,"Burger, Coffee, Nuggets"
14,2026-01-13T12:46:00,lunch,weekday,"Donut, Extra Sauce, Spaghetti"
15,2026-01-09T07:54:00,morning,weekday,"Burger, Coffee, Sundae"
16,2026-01-04T19:27:00,lunch,weekday,"Chicken Rice, Donut, Iced Tea"
17,2026-01-13T11:00:00,dinner,weekday,"Burger, Coffee, Fries"
18,2026-01-04T03:25:00,dinner,weekday,"Donut, Iced Tea, Sisig Rice"
19,2026-01-04T12:55:00,morning,weekend,"Burger, Coffee"
20,2026-01-14T03:16:00,morning,weekday,Coffee
21,2026-01-03T21:27:00,lunch,weekday,"Burger, Cheese Stick, Extra Rice, Fries, Iced Tea, Sundae"
22,2026-01-10T00:11:00,lunch,weekday,Burger
23,2026-01-04T00:06:00,morning,weekday,Lumpia
24,2026-01-04T14:54:00,dinner,weekday,"Extra Sauce, Soda, Spaghetti"
25,2026-01-04T10:22:00,lunch,weekend,"Iced Tea, Spaghetti"
26,2026-01-11T11:29:00,lunch,weekend,"Burger, Nuggets, Soda"
27,2026-01-06T19:07:00,dinner,weekend,"Burger, Cheese Stick, Iced Tea"
28,2026-01-14T18:08:00,lunch,weekday,"Iced Tea, Lumpia"
29,2026-01-08T19:36:00,lunch,weekday,"Burger, Fries, Sundae, Water"
30,2026-01-03T05:34:00,dinner,weekday,"Extra Sauce, Sisig Rice, Soda"
31,2026-01-06T10:45:00,dinner,weekend,"Burger, Nuggets, Water"
32,2026-01-06T14:05:00,dinner,weekday,Soda
33,2026-01-07T01:51:00,lunch,weekday,"Iced Tea, Sisig Rice"
34,2026-01-08T15:13:00,lunch,weekday,"Iced Tea, Nuggets, Spaghetti"
35,2026-01-07T09:06:00,dinner,weekday,Nuggets
36,2026-01-08T18:36:00,morning,weekday,"Burger, Fries"
37,2026-01-09T18:09:00,morning,weekday,"Cheese Stick, Extra Sauce, Iced Tea, Nuggets, Spaghetti, Sundae, Water"
