tx_id,timestamp,segment,day_type,items
401,2025-01-05T10:00:00Z,morning,weekend,"Extra Rice, Iced Tea, Lumpia"
402,2025-01-05T10:15:00Z,morning,weekend,"Cheese Stick, Fries, Milk Tea"
403,2025-01-05T10:30:00Z,morning,weekend,"Burger, Brownie, Soda, Nachos"
404,2025-01-05T10:45:00Z,morning,weekend,"Lumpia, Iced Tea"
405,2025-01-05T11:00:00Z,lunch,weekend,"Fried Chicken, Soda, Hotdog"
406,2025-01-05T11:15:00Z,lunch,weekend,"Nachos, Soda, Burger"
407,2025-01-05T11:30:00Z,lunch,weekend,"Sisig Rice, Spring Rolls, Hotdog, Soda"
408,2025-01-05T11:45:00Z,lunch,weekend,"Lumpia, Iced Tea"
409,2025-01-05T12:00:00Z,lunch,weekend,"Burger, Coffee, Pasta, Donut"
410,2025-01-05T12:15:00Z,lunch,weekend,"Brownie, Donut, Coffee"
411,2025-01-05T12:30:00Z,lunch,weekend,"Fries, Milk Tea, Cheese Stick, Nuggets"
412,2025-01-05T12:45:00Z,lunch,weekend,"Nachos, Soda, Burger"
413,2025-01-05T13:00:00Z,lunch,weekend,"Burger, Pasta, Donut, Coffee"
414,2025-01-05T13:15:00Z,lunch,weekend,"Fries, Hotdog, Milk Tea, Cheese Stick"
415,2025-01-05T13:30:00Z,lunch,weekend,"Fries, Cheese Stick, Milk Tea"
416,2025-01-05T13:45:00Z,lunch,weekend,"Soda, Brownie, Hotdog"
417,2025-01-05T14:00:00Z,lunch,weekend,"Burger, Hotdog, Soda, Pasta, Fried Chicken"
418,2025-01-05T14:15:00Z,lunch,weekend,"Donut, Hotdog, Soda, Water"
419,2025-01-05T14:30:00Z,lunch,weekend,"Fried Chicken, Hotdog, Lumpia, Soda, Salad"
420,2025-01-05T14:45:00Z,lunch,weekend,"Nachos, Soda, Burger"
421,2025-01-05T15:00:00Z,lunch,weekend,"Soda, Hotdog"
422,2025-01-05T15:15:00Z,lunch,weekend,"Soda, Nachos, Burger"
423,2025-01-05T15:30:00Z,lunch,weekend,"Coffee, Donut, Fries"
424,2025-01-05T15:45:00Z,lunch,weekend,"Fries, Milk Tea, Cheese Stick"
425,2025-01-05T16:00:00Z,lunch,weekend,"Soda, Burger, Salad, Nachos, Fried Chicken"
426,2025-01-05T16:15:00Z,lunch,weekend,"Soda, Burger, Sundae, Nachos"
427,2025-01-05T16:30:00Z,lunch,weekend,"Coffee, Fish Fillet, Donut, Spring Rolls, Pasta"
428,2025-01-05T16:45:00Z,lunch,weekend,"Donut, Coffee"
429,2025-01-05T17:00:00Z,dinner,weekend,"Burger, Nachos, Hotdog, Extra Rice, Soda"
430,2025-01-05T17:15:00Z,dinner,weekend,"Hotdog, Soda, Spaghetti, Fruit Juice"
431,2025-01-05T17:30:00Z,dinner,weekend,"Cheese Stick, Fries, Lumpia, Milk Tea, Pasta"
432,2025-01-05T17:45:00Z,dinner,weekend,"Fried Chicken, Coffee, Extra Rice, Donut"
433,2025-01-05T18:00:00Z,dinner,weekend,"Coffee, Nachos, Donut"
434,2025-01-05T18:15:00Z,dinner,weekend,"Hotdog, Soda"
435,2025-01-05T18:30:00Z,dinner,weekend,"Fruit Juice, Soda, Water, Nachos, Hotdog"
436,2025-01-05T18:45:00Z,dinner,weekend,"Nachos, Soda, Burger"
437,2025-01-05T19:00:00Z,dinner,weekend,"Hotdog, Soda, Spaghetti"
438,2025-01-05T19:15:00Z,dinner,weekend,"Spaghetti, Nachos, Soda, Burger"
439,2025-01-05T19:30:00Z,dinner,weekend,"Chicken Rice, Coffee, Donut"
440,2025-01-05T19:45:00Z,dinner,weekend,"Hotdog, Extra Rice, Soda"
441,2025-01-05T20:00:00Z,dinner,weekend,"Soda, Burger, Nachos"
442,2025-01-05T20:15:00Z,dinner,weekend,"Soda, Nachos, Extra Rice, Burger"
443,2025-01-05T20:30:00Z,dinner,weekend,"Coffee, Burger, Cheese Stick, Donut"
444,2025-01-05T20:45:00Z,dinner,weekend,"Burger, Soda, Nachos"
445,2025-01-05T21:00:00Z,dinner,weekend,"Salad, Soda, Hotdog"
446,2025-01-05T21:15:00Z,dinner,weekend,"Nachos, Spring Rolls, Soda, Burger"
447,2025-01-05T21:30:00Z,dinner,weekend,"Hotdog, Chicken Rice, Extra Rice, Soda, Burger"
448,2025-01-05T21:45:00Z,dinner,weekend,"Iced Tea, Lumpia"
449,2025-01-05T22:00:00Z,dinner,weekend,"Donut, Salad, Iced Tea, Coffee"
450,2025-01-05T22:15:00Z,dinner,weekend,"Spaghetti, Hotdog, Soda"
451,2025-01-05T22:30:00Z,dinner,weekend,"Cheese Stick, Water, Milk Tea, Fries"
452,2025-01-05T22:45:00Z,dinner,weekend,"Soda, Nachos, Burger"
453,2025-01-05T23:00:00Z,dinner,weekend,"Soda, Burger, Nachos"
454,2025-01-05T23:15:00Z,dinner,weekend,"Hotdog, Fish Fillet, Coffee, Donut"
455,2025-01-05T23:30:00Z,dinner,weekend,"Hotdog, Nachos, Soda"
456,2025-01-05T23:45:00Z,dinner,weekend,"Nachos, Hotdog, Burger, Soda"
457,2025-01-06T00:00:00Z,dinner,weekday,"Soda, Nachos, Burger"
458,2025-01-06T00:15:00Z,dinner,weekday,"Fries, Milk Tea, Cheese Stick"
459,2025-01-06T00:30:00Z,dinner,weekday,"Nachos, Burger, Soda, Brownie"
460,2025-01-06T00:45:00Z,dinner,weekday,"Burger, Iced Tea, Soda, Nachos"
461,2025-01-06T01:00:00Z,dinner,weekday,"Soda, Hotdog, Sisig Rice, Nuggets"
462,2025-01-06T01:15:00Z,dinner,weekday,"Coffee, Donut"
463,2025-01-06T01:30:00Z,dinner,weekday,"Iced Tea, Lumpia"
464,2025-01-06T01:45:00Z,dinner,weekday,"Nachos, Burger, Soda"
465,2025-01-06T02:00:00Z,dinner,weekday,"Soda, Burger, Nachos"
466,2025-01-06T02:15:00Z,dinner,weekday,"Lumpia, Nuggets, Iced Tea"
467,2025-01-06T02:30:00Z,dinner,weekday,"Fries, Cheese Stick, Milk Tea"
468,2025-01-06T02:45:00Z,dinner,weekday,"Coffee, Donut, Fish Fillet"
469,2025-01-06T03:00:00Z,dinner,weekday,"Iced Tea, Hotdog, Lumpia, Soda, Fried Chicken"
470,2025-01-06T03:15:00Z,dinner,weekday,"Donut, Soda, Hotdog, Extra Rice, Lumpia"
471,2025-01-06T03:30:00Z,dinner,weekday,"Soda, Hotdog, Lumpia"
472,2025-01-06T03:45:00Z,dinner,weekday,"Burger, Nachos, Soda"
473,2025-01-06T04:00:00Z,dinner,weekday,"Coffee, Donut, Fried Chicken, Sundae, Hotdog"
474,2025-01-06T04:15:00Z,dinner,weekday,"Iced Tea, Lumpia, Water"
475,2025-01-06T04:30:00Z,dinner,weekday,"Iced Tea, Salad, Lumpia, Fried Chicken"
476,2025-01-06T04:45:00Z,dinner,weekday,"Coffee, Donut"
477,2025-01-06T05:00:00Z,morning,weekday,"Iced Tea, Water, Lumpia"
478,2025-01-06T05:15:00Z,morning,weekday,"Salad, Coffee, Donut"
