tx_id,timestamp,segment,day_type,items
401,2025-01-05T10:00:00Z,morning,weekend,"Nuggets, Milk Tea, Fries"
402,2025-01-05T10:15:00Z,morning,weekend,"Fries, Iced Tea, Soda, Burger"
403,2025-01-05T10:30:00Z,morning,weekend,"Milk Tea, Fries, Nuggets"
404,2025-01-05T10:45:00Z,morning,weekend,"Cheese Stick, Soda, Spaghetti, Chicken Rice"
405,2025-01-05T11:00:00Z,lunch,weekend,"Fries, Soda, Burger"
406,2025-01-05T11:15:00Z,lunch,weekend,"Nuggets, Fries, Milk Tea"
407,2025-01-05T11:30:00Z,lunch,weekend,"Milk Tea, Nuggets, Fries"
408,2025-01-05T11:45:00Z,lunch,weekend,"Chicken Rice, Salad, Iced Tea, Sundae, Sisig Rice"
409,2025-01-05T12:00:00Z,lunch,weekend,"Sundae, Chicken Rice, Iced Tea"
410,2025-01-05T12:15:00Z,lunch,weekend,"Coffee, Spaghetti, Salad, Soda, Cheese Stick"
411,2025-01-05T12:30:00Z,lunch,weekend,"Fries, Burger, Soda"
412,2025-01-05T12:45:00Z,lunch,weekend,"Soda, Spaghetti, Chicken Rice, Cheese Stick"
413,2025-01-05T13:00:00Z,lunch,weekend,"Fries, Burger, Soda"
414,2025-01-05T13:15:00Z,lunch,weekend,"Iced Tea, Fries, Burger, Chicken Rice"
415,2025-01-05T13:30:00Z,lunch,weekend,"Cheese Stick, Pasta, Spaghetti, Soda"
416,2025-01-05T13:45:00Z,lunch,weekend,"Soda, Spaghetti, Cheese Stick"
417,2025-01-05T14:00:00Z,lunch,weekend,"Soda, Cheese Stick, Spaghetti"
418,2025-01-05T14:15:00Z,lunch,weekend,"Spaghetti, Hotdog, Soda, Nachos, Cheese Stick"
419,2025-01-05T14:30:00Z,lunch,weekend,"Burger, Iced Tea, Chicken Rice, Hotdog"
420,2025-01-05T14:45:00Z,lunch,weekend,"Burger, Fries, Soda"
421,2025-01-05T15:00:00Z,lunch,weekend,"Fries, Milk Tea, Nuggets"
422,2025-01-05T15:15:00Z,lunch,weekend,"Soda, Burger, Fries"
423,2025-01-05T15:30:00Z,lunch,weekend,"Spaghetti, Soda, Cheese Stick"
424,2025-01-05T15:45:00Z,lunch,weekend,"Burger, Fries, Soda, Spaghetti"
425,2025-01-05T16:00:00Z,lunch,weekend,"Soda, Cheese Stick, Spaghetti"
426,2025-01-05T16:15:00Z,lunch,weekend,"Fries, Soda, Burger"
427,2025-01-05T16:30:00Z,lunch,weekend,"Fish Fillet, Sisig Rice, Donut, Water"
428,2025-01-05T16:45:00Z,lunch,weekend,"Soda, Fries, Burger"
429,2025-01-05T17:00:00Z,dinner,weekend,"Fried Chicken, Burger, Sisig Rice, Water"
430,2025-01-05T17:15:00Z,dinner,weekend,"Fries, Soda, Burger"
431,2025-01-05T17:30:00Z,dinner,weekend,"Water, Hotdog, Fries, Burger, Soda"
432,2025-01-05T17:45:00Z,dinner,weekend,"Cheese Stick, Soda, Spaghetti"
433,2025-01-05T18:00:00Z,dinner,weekend,"Fruit Juice, Fries, Iced Tea, Chicken Rice, Burger"
434,2025-01-05T18:15:00Z,dinner,weekend,"Soda, Fries, Burger"
435,2025-01-05T18:30:00Z,dinner,weekend,"Chicken Rice, Iced Tea, Coffee"
436,2025-01-05T18:45:00Z,dinner,weekend,"Iced Tea, Burger, Chicken Rice, Spaghetti"
437,2025-01-05T19:00:00Z,dinner,weekend,"Chicken Rice, Iced Tea, Fruit Juice"
438,2025-01-05T19:15:00Z,dinner,weekend,"Water, Donut, Sisig Rice, Salad"
439,2025-01-05T19:30:00Z,dinner,weekend,"Water, Nuggets, Burger, Spring Rolls, Sisig Rice"
440,2025-01-05T19:45:00Z,dinner,weekend,"Fries, Milk Tea, Iced Tea, Cheese Stick, Chicken Rice"
441,2025-01-05T20:00:00Z,dinner,weekend,"Soda, Spaghetti, Cheese Stick"
442,2025-01-05T20:15:00Z,dinner,weekend,"Water, Sisig Rice, Cheese Stick"
443,2025-01-05T20:30:00Z,dinner,weekend,"Fries, Burger, Soda"
444,2025-01-05T20:45:00Z,dinner,weekend,"Cheese Stick, Spaghetti, Soda"
445,2025-01-05T21:00:00Z,dinner,weekend,"Spaghetti, Cheese Stick, Soda"
446,2025-01-05T21:15:00Z,dinner,weekend,"Chicken Rice, Sisig Rice, Iced Tea"
447,2025-01-05T21:30:00Z,dinner,weekend,"Nuggets, Fries, Milk Tea"
448,2025-01-05T21:45:00Z,dinner,weekend,"Chicken Rice, Fried Chicken, Iced Tea"
449,2025-01-05T22:00:00Z,dinner,weekend,"Burger, Fries, Soda"
450,2025-01-05T22:15:00Z,dinner,weekend,"Soda, Cheese Stick, Spaghetti"
451,2025-01-05T22:30:00Z,dinner,weekend,"Fries, Soda, Burger"
452,2025-01-05T22:45:00Z,dinner,weekend,"Soda, Spaghetti, Cheese Stick"
453,2025-01-05T23:00:00Z,dinner,weekend,"Spaghetti, Cheese Stick, Soda"
454,2025-01-05T23:15:00Z,dinner,weekend,"Fried Chicken, Sisig Rice, Water"
455,2025-01-05T23:30:00Z,dinner,weekend,"Chicken Rice, Spring Rolls, Cheese Stick, Iced Tea"
456,2025-01-05T23:45:00Z,dinner,weekend,"Cheese Stick, Spaghetti, Soda"
457,2025-01-06T00:00:00Z,dinner,weekday,"Fruit Juice, Water, Sisig Rice"
458,2025-01-06T00:15:00Z,dinner,weekday,"Spaghetti, Soda, Cheese Stick"
459,2025-01-06T00:30:00Z,dinner,weekday,"Iced Tea, Lumpia, Spring Rolls, Chicken Rice"
460,2025-01-06T00:45:00Z,dinner,weekday,"Nuggets, Fruit Juice, Fried Chicken, Milk Tea, Fries"
461,2025-01-06T01:00:00Z,dinner,weekday,"Fries, Chicken Rice, Milk Tea, Nuggets"
462,2025-01-06T01:15:00Z,dinner,weekday,"Nuggets, Fries, Milk Tea"
463,2025-01-06T01:30:00Z,dinner,weekday,"Soda, Fries, Chicken Rice, Burger"
464,2025-01-06T01:45:00Z,dinner,weekday,"Sisig Rice, Water, Sundae"
465,2025-01-06T02:00:00Z,dinner,weekday,"Iced Tea, Chicken Rice, Extra Rice"
466,2025-01-06T02:15:00Z,dinner,weekday,"Fries, Soda, Burger"
